,ws_p,ws_k,complex_spread_ratio,repetition,measure,pen_name,data,pearson,euclidean,mape
601,0.1,10,0.25,7,opinion-timeseries,mod,"[42.       75.066666 92.1      92.933334 92.933334 92.933334 92.933334
 95.2      97.4      98.8      98.8      98.8      98.8      98.8
 98.8      98.8      98.8      98.8      98.8      98.8      98.76667
 99.       99.       99.       99.       99.       99.       99.
 99.       99.       99.       99.       99.       99.       99.
 99.       99.       99.       99.       99.       99.       99.
 99.       99.       99.       99.       99.       99.       99.
 99.       99.       99.       99.       99.       99.       99.
 99.       99.       99.       99.       99.       99.       99.
 99.      ]",0.6323447861143356,191.80630537197288,0.3243577133650401
602,0.1,10,0.25,7,opinion-timeseries,rep,"[ 53.        91.9       96.5       94.13333   94.13333   91.36667
  91.36667   93.5       96.166664  98.26667   97.26667   97.26667
  97.26667   97.26667   97.26667   97.26667   97.26667   94.7
  94.7       94.7       94.46667   96.        97.933334  97.8
  96.333336  94.96667   93.6       95.36667   95.36667   96.666664
  98.13333   98.36667   98.933334  99.4       99.23333   99.566666
  99.76667   99.933334  99.933334  99.933334  99.933334 100.
 100.       100.       100.       100.       100.       100.
 100.       100.       100.       100.       100.       100.
 100.       100.       100.       100.       100.       100.
 100.       100.       100.       100.      ]",0.6518453645856854,274.32352610101776,0.547218125311232
603,0.1,10,0.25,8,opinion-timeseries,dem,"[ 64.        64.        64.        32.9       32.9       32.9
  32.9       69.3       69.3       69.3       69.3       69.3
  69.3       69.3       69.3       69.3       69.3       69.3
  69.3       69.3       55.533333  55.533333  79.46667   69.4
  60.366665  53.633335  50.266666  50.266666  50.266666  50.266666
  50.266666  50.266666  50.266666  50.266666  48.266666  61.8
  61.8       73.666664  73.666664  73.666664  73.666664  81.6
  81.6       81.6       81.6       92.03333   97.3       99.166664
 100.       100.       100.       100.       100.       100.
 100.       100.       100.       100.       100.       100.
 100.       100.       100.        99.      ]",0.6780177002817397,180.538176528006,0.20308643262202086
604,0.1,10,0.25,8,opinion-timeseries,mod,"[44.       68.7      84.8      84.4      84.4      84.26667  84.26667
 87.3      87.933334 88.03333  88.03333  88.03333  88.03333  88.03333
 88.03333  88.03333  88.03333  88.03333  88.03333  88.03333  81.9
 81.9      81.9      75.36667  69.23333  63.3      55.6      55.666668
 55.666668 55.666668 55.666668 55.666668 55.666668 55.666668 48.766666
 48.833332 48.833332 48.833332 44.2      38.8      32.966667 27.266666
 27.266666 27.266666 27.266666 27.266666 27.266666 27.266666 27.266666
 27.266666 27.266666 27.266666 27.266666 27.266666 27.266666 27.266666
 27.266666 27.266666 27.266666 27.266666 27.266666 27.266666 21.266666
 15.133333]",-0.530301694661148,292.0315783559023,0.4285110786260079
605,0.1,10,0.25,8,opinion-timeseries,rep,"[ 47.        93.9       98.86667   99.86667   99.86667   98.666664
  98.666664  99.066666  99.63333   99.96667   99.96667   99.96667
  99.96667   99.96667   99.96667   99.96667   99.96667   99.96667
  99.96667   99.96667   99.96667  100.       100.       100.
 100.       100.       100.       100.       100.       100.
 100.       100.       100.       100.       100.       100.
 100.       100.       100.       100.       100.       100.
 100.       100.       100.       100.       100.       100.
 100.       100.       100.       100.       100.       100.
 100.       100.       100.       100.       100.       100.
 100.       100.        99.76667   99.76667 ]",0.4412775727004287,291.1332689097988,0.5783742627008746
606,0.1,10,0.25,9,opinion-timeseries,dem,"[ 72.        72.        72.        55.        55.        55.
  55.        90.5       90.5       90.5       90.5       90.5
  90.5       90.5       90.5       90.5       90.5       90.5
  90.5       90.5       84.3       84.3       98.        95.7
  94.4       93.333336  92.03333   92.03333   92.03333   92.03333
  92.03333   92.03333   92.03333   92.03333   90.833336  94.73333
  94.73333   96.433334  96.433334  96.433334  96.433334  96.9
  96.9       96.9       96.9       98.03333   98.933334  99.666664
 100.       100.       100.       100.       100.       100.
 100.       100.       100.       100.       100.       100.
 100.       100.       100.        98.433334]",0.8391509387189681,54.02640031249416,0.06042582290073461
607,0.1,10,0.25,9,opinion-timeseries,mod,"[37.       59.966667 80.833336 86.933334 86.933334 86.933334 86.933334
 91.36667  93.8      94.36667  94.36667  94.36667  94.36667  94.36667
 94.36667  94.36667  94.36667  94.36667  94.36667  94.36667  88.9
 89.066666 89.1      83.4      77.53333  71.1      64.73333  64.73333
 64.73333  64.73333  64.73333  64.566666 64.53333  64.53333  57.566666
 57.766666 57.8      57.8      51.7      45.766666 38.6      32.
 32.       32.       32.       32.       32.       32.       32.
 32.       32.       32.       32.       32.       32.       32.
 32.       32.       32.       32.       32.       32.       25.666666
 19.666666]",-0.44004260751626706,268.8703841022826,0.4021556244517456
608,0.1,10,0.25,9,opinion-timeseries,rep,"[ 49.        95.7       99.9       94.63333   94.63333   89.1
  89.1       89.4       93.066666  96.86667   94.96667   94.96667
  94.96667   94.96667   94.96667   94.96667   94.96667   91.3
  91.3       91.3       91.26667   93.8       97.666664  97.666664
  96.6       95.36667   94.166664  96.166664  96.166664  97.666664
  98.76667   98.76667   98.833336  99.36667   99.36667   99.7
  99.9      100.       100.       100.        99.9       99.933334
  99.933334  99.933334  99.933334  99.933334  99.933334  99.933334
  99.933334  99.933334  99.933334  99.933334  99.933334  99.933334
  99.933334  99.933334  99.933334  99.933334  99.933334  99.933334
  99.933334  99.933334  99.26667   99.26667 ]",0.6360218463550523,270.07950903402866,0.5370446083337921
609,0.1,10,0.5,0,opinion-timeseries,dem,"[65.       65.       65.       62.633335 62.633335 62.633335 62.633335
 64.03333  64.03333  64.03333  64.03333  64.03333  64.03333  64.03333
 64.03333  64.03333  64.03333  64.03333  64.03333  64.03333  63.4
 63.4      64.13333  64.13333  64.13333  64.13333  64.13333  64.13333
 64.13333  64.13333  64.13333  64.13333  64.13333  64.13333  64.13333
 65.066666 65.066666 65.73333  65.73333  65.73333  65.73333  66.
 66.       66.       66.       66.       66.       66.       66.
 66.       66.       66.       66.       66.       66.       66.
 66.       66.       66.       66.       66.       66.       66.
 66.      ]",0.7130795941468923,201.92711046504994,0.265491317408207
610,0.1,10,0.5,0,opinion-timeseries,mod,"[51.       53.6      54.866665 51.3      51.3      51.3      51.3
 51.3      51.3      51.3      51.3      51.3      51.3      51.3
 51.3      51.3      51.3      51.3      51.3      51.3      50.166668
 50.166668 50.166668 50.       50.       50.       50.       50.
 50.       50.       50.       50.       50.       50.       50.
 50.       50.       50.       50.       50.       50.       50.
 50.       50.       50.       50.       50.       50.       50.
 50.       50.       50.       50.       50.       50.       50.
 50.       50.       50.       50.       50.       50.       50.
 50.      ]",-0.7510009557907039,203.27107058209984,0.31043626423540216
611,0.1,10,0.5,0,opinion-timeseries,rep,"[47.  51.8 52.  50.  50.  50.  50.  50.  50.  50.  50.  50.  50.  50.
 50.  50.  50.  50.  50.  50.  50.  50.  50.  50.  50.  50.  50.  50.
 50.  50.  50.  50.  50.  50.  50.  50.  50.  50.  50.  50.  50.  50.
 50.  50.  50.  50.  50.  50.  50.  50.  50.  50.  50.  50.  50.  50.
 50.  50.  50.  50.  50.  50.  50.  50. ]",-0.02113189554003656,118.76414985391968,0.21118790258644857
612,0.1,10,0.5,1,opinion-timeseries,dem,"[62. 62. 62. 60. 60. 60. 60. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62.
 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62.
 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62.
 62. 62. 62. 62. 62. 62. 62. 62. 62. 62.]",0.4670492108303333,225.8038952276953,0.2985483282658857
613,0.1,10,0.5,1,opinion-timeseries,mod,"[51.       52.533333 53.       48.866665 48.866665 48.866665 48.866665
 48.866665 48.866665 48.866665 48.866665 48.866665 48.866665 48.866665
 48.866665 48.866665 48.866665 48.866665 48.866665 48.866665 48.
 48.       48.       48.       48.       48.       48.       48.
 48.       48.       48.       48.       48.       48.       48.
 48.       48.       48.       48.       48.       48.       48.
 48.       48.       48.       48.       48.       48.       48.
 48.       48.       48.       48.       48.       48.       48.
 48.       48.       48.       48.       48.       48.       48.
 48.      ]",-0.76276365125162,218.955165744151,0.33700847833338565
614,0.1,10,0.5,1,opinion-timeseries,rep,"[52.       54.833332 55.       51.466667 51.466667 51.       51.
 51.       51.       51.       51.       51.       51.       51.
 51.       51.       51.       51.       51.       51.       51.
 51.       51.       51.       51.       51.       51.       51.
 51.       51.       51.       51.       51.       51.       51.
 51.       51.       51.       51.       51.       51.       51.
 51.       51.       51.       51.       51.       51.       51.
 51.       51.       51.       51.       51.       51.       51.
 51.       51.       51.       51.       51.       51.       51.
 51.      ]",-0.5691193269800193,112.22509797376497,0.20186304998791604
615,0.1,10,0.5,2,opinion-timeseries,dem,"[61.       61.       61.       58.       58.       58.       58.
 60.689655 60.689655 60.689655 60.689655 60.689655 60.689655 60.689655
 60.689655 60.689655 60.689655 60.689655 60.689655 60.689655 60.689655
 60.689655 61.       61.       61.       61.       61.       61.
 61.       61.       61.       61.       61.       61.       61.
 61.       61.       61.       61.       61.       61.       61.
 61.       61.       61.       61.       61.       61.       61.
 61.       61.       61.       61.       61.       61.       61.
 61.       61.       61.       61.       61.       61.       61.
 61.      ]",0.535410519347145,234.23297331073252,0.3115973593626684
616,0.1,10,0.5,2,opinion-timeseries,mod,"[42. 42. 42. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41.
 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41.
 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41.
 41. 41. 41. 41. 41. 41. 41. 41. 41. 41.]",-0.6000640500220173,273.99529101792973,0.43735632762638765
617,0.1,10,0.5,2,opinion-timeseries,rep,"[46.       49.       49.       44.75862  44.75862  41.37931  41.37931
 41.37931  41.37931  41.37931  38.75862  38.75862  38.75862  38.75862
 38.75862  38.75862  38.75862  36.310345 36.310345 36.310345 36.310345
 36.310345 36.310345 36.310345 36.068966 36.       36.       36.
 36.       36.       36.       36.       36.       36.       36.
 36.       36.       36.       36.       36.       36.       36.
 36.       36.       36.       36.       36.       36.       36.
 36.       36.       36.       36.       36.       36.       36.
 36.       36.       36.       36.       36.       36.       36.
 36.      ]",-0.910323700084244,219.26831187703613,0.3979967970493471
618,0.1,10,0.5,3,opinion-timeseries,dem,"[68.       68.       68.       64.433334 64.433334 64.433334 64.433334
 66.       66.       66.       66.       66.       66.       66.
 66.       66.       66.       66.       66.       66.       65.566666
 65.566666 66.       66.       66.       66.       66.       66.
 66.       66.       66.       66.       66.       66.       66.
 66.       66.       66.       66.       66.       66.       66.
 66.       66.       66.       66.       66.       66.       66.
 66.       66.       66.       66.       66.       66.       66.
 66.       66.       66.       66.       66.       66.       66.
 66.      ]",-0.11289909088851331,195.23783729059295,0.2529031776911123
619,0.1,10,0.5,3,opinion-timeseries,mod,"[46.       46.       46.       41.066666 41.066666 41.066666 41.066666
 41.066666 41.066666 41.066666 41.066666 41.066666 41.066666 41.066666
 41.066666 41.066666 41.066666 41.066666 41.066666 41.066666 40.133335
 40.133335 40.133335 40.       40.       40.       40.       40.
 40.       40.       40.       40.       40.       40.       40.
 40.       40.       40.       40.       40.       40.       40.
 40.       40.       40.       40.       40.       40.       40.
 40.       40.       40.       40.       40.       40.       40.
 40.       40.       40.       40.       40.       40.       40.
 40.      ]",-0.7698330254420939,279.56029682102854,0.44210977172835947
620,0.1,10,0.5,3,opinion-timeseries,rep,"[45.       46.       46.       42.966667 42.966667 41.466667 41.466667
 41.466667 41.466667 41.466667 40.4      40.4      40.4      40.4
 40.4      40.4      40.4      40.       40.       40.       40.
 40.       40.       40.       40.       40.       40.       40.
 40.       40.       40.       40.       40.       40.       40.
 40.       40.       40.       40.       40.       40.       40.
 40.       40.       40.       40.       40.       40.       40.
 40.       40.       40.       40.       40.       40.       40.
 40.       40.       40.       40.       40.       40.       40.
 40.      ]",-0.8419162906134388,192.37760761644455,0.3504035796387722
